Ensembl_ID	count	chromosome	start	end
ENSG00000118492	0.0	6	146598965	146815462
ENSG00000118491	0.0	6	143864436	143938356
ENSG00000114646	6.0	3	47562239	47580792
ENSG00000118496	4495.0	6	145793502	145814753
ENSG00000118495	1383.0	6	143940300	144064599
ENSG00000108830	154.0	17	43025241	43032036
ENSG00000114648	1710.0	3	47282917	47346816
ENSG00000136573	3.0	8	11494001	11564604
ENSG00000109956	0.0	11	134378504	134411918
ENSG00000163586	0.0	2	88122982	88128116
ENSG00000169951	181.0	16	30553764	30558498
ENSG00000169957	591.0	16	30524001	30526821
ENSG00000090104	0.0	1	192575727	192580031
ENSG00000169955	213.67	16	30530367	30535347
ENSG00000215356	0.0	8	7926337	7952413
ENSG00000259399	10.2	20	36574553	36612384
ENSG00000205502	0.0	15	62163535	62165283
ENSG00000105357	0.0	19	50188186	50310545
ENSG00000047621	2896.0	12	4487728	4538508
ENSG00000105355	14054.0	19	4838341	4867768
ENSG00000105352	0.0	19	41618971	41627074
ENSG00000275052	6197.0	2	55547292	55618880
ENSG00000135999	2643.0	2	148644440	148787568
ENSG00000170920	0.0	19	9126012	9126950
ENSG00000174827	94.9	1	145670852	145708148
ENSG00000276644	0.0	13	71437966	71867192
ENSG00000118729	0.0	1	115700007	115768781
ENSG00000162981	44.0	2	14632686	14650814
ENSG00000070018	9172.0	12	12116025	12267012
ENSG00000070019	0.0	12	14612632	14696585
ENSG00000162989	0.0	2	154698299	154858352
ENSG00000127578	1.0	16	629239	634116
ENSG00000136319	2226.16	14	20256558	20305994
ENSG00000163820	3901.0	3	45917899	45995824
ENSG00000149418	0.0	11	130159562	130210376
ENSG00000198604	5495.0	14	34752731	34875647
ENSG00000177300	0.0	4	183318194	183320774
ENSG00000132341	39006.99	12	130871879	130877678
ENSG00000155008	779.0	X	85003826	85093316
ENSG00000172273	452.0	11	119121587	119136044
ENSG00000056487	0.0	22	44881162	45009999
ENSG00000132612	3019.07	16	69311356	69326939
ENSG00000138068	0.0	2	37167820	37196598
ENSG00000138069	8826.0	2	65070701	65130106
ENSG00000204618	0.0	6	30070266	30075887
ENSG00000120253	3995.0	6	149724315	149749665
ENSG00000151657	958.0	10	7750962	7787981
ENSG00000138061	125.0	2	38066973	38109902
ENSG00000177303	223.0	17	75500261	75515583
ENSG00000004455	6436.36	1	33007940	33080996
ENSG00000133561	0.0	7	150625375	150632648
ENSG00000008300	95.0	3	48636469	48662915
ENSG00000138443	4064.0	2	203328219	203447723
ENSG00000162188	0.0	11	62707658	62709201
ENSG00000182287	6330.4	X	15825806	15854931
ENSG00000166159	0.0	12	1820267	1836752
ENSG00000267552	0.23	19	37689865	37719188
ENSG00000166405	0.0	11	8106093	8169055
ENSG00000166407	0.0	11	8224304	8268716
ENSG00000166446	1203.0	16	80597906	80804329
ENSG00000166153	32.0	12	100203669	100267079
ENSG00000188800	0.0	1	40245947	40251691
ENSG00000188803	0.0	17	11241263	11564063
ENSG00000166402	1719.0	11	8019244	8106112
ENSG00000186409	8.0	1	42463330	42654664
ENSG00000022277	7322.0	20	56468585	56519449
ENSG00000186446	424.0	3	44729596	44737083
ENSG00000173366	1.35	3	52221081	52231190
ENSG00000157303	8.0	9	93058688	93085138
ENSG00000157653	20.0	9	113410054	113429684
ENSG00000186407	0.0	17	74609887	74623738
ENSG00000157657	1530.0	9	113876282	114056591
ENSG00000143947	16616.12	2	55231903	55235853
ENSG00000233276	2896.0	3	49357176	49358600
ENSG00000184661	2822.0	8	25458997	25507920
ENSG00000240021	1.0	1	178513077	178548602
ENSG00000011052	1287.49	17	51153590	51171744
ENSG00000184937	0.0	11	32387775	32435630
ENSG00000137267	7862.81	6	3153669	3157526
ENSG00000137266	67.0	6	3268962	3457022
ENSG00000184933	9.0	11	6791736	6799689
ENSG00000116095	1761.0	2	178480468	178516462
ENSG00000198554	2498.0	14	54938950	55027105
ENSG00000137269	650.0	6	53794497	53924121
ENSG00000116096	618.0	2	72887360	72892158
ENSG00000164379	1.0	6	1312440	1314748
ENSG00000172940	5.0	3	38265812	38278315
ENSG00000172943	1241.0	X	53936676	54048958
ENSG00000172410	0.0	1	66797741	66801256
ENSG00000162236	2042.0	11	62806897	62832088
ENSG00000100453	1.0	14	24630954	24634267
ENSG00000100450	0.0	14	24606480	24609699
ENSG00000277632	0.0	17	36088256	36090169
ENSG00000182793	0.0	6	52831655	52846095
ENSG00000155657	108.0	2	178525989	178830802
ENSG00000182791	10.0	11	66590176	66593083
ENSG00000162231	1839.0	11	62792123	62806302
ENSG00000268655	1.0	19	49017496	49020523
ENSG00000155659	0.0	X	66021738	66040125
ENSG00000122432	9.0	1	84506300	84566194
ENSG00000268651	0.01	X	154585143	154586821
ENSG00000182798	4.0	X	16167481	16171464
ENSG00000108306	1576.0	17	39252644	39402523
ENSG00000126264	2.0	19	35902480	35904377
ENSG00000126267	5288.0	19	35648223	35658861
ENSG00000126266	0.0	19	35351552	35353862
ENSG00000158186	3535.0	3	138347648	138405534
ENSG00000126262	0.0	19	35443907	35451767
ENSG00000134809	840.0	11	57528463	57530803
ENSG00000159224	0.0	17	48958554	48968596
ENSG00000132965	4.0	13	30713478	30764426
ENSG00000132964	1544.0	13	26254104	26405238
ENSG00000132963	4040.0	13	28659104	28678925
ENSG00000124092	0.0	20	57495966	57525652
ENSG00000186994	0.0	19	8322584	8343262
ENSG00000204272	81.0	X	56729241	56818380
ENSG00000204271	134.0	X	56818298	56995827
ENSG00000197935	27.0	6	28994785	29005316
ENSG00000204279	0.0	X	55258412	55264846
ENSG00000204278	0.0	17	78231310	78240987
ENSG00000158552	569.0	2	219195237	219209651
ENSG00000158553	0.0	6	27285903	27312170
ENSG00000171695	0.0	20	64083380	64084359
ENSG00000153823	42.0	2	228850526	229271285
ENSG00000135378	0.0	11	32829943	32858123
ENSG00000119950	638.0	10	110207605	110287365
ENSG00000086475	3182.0	10	13317424	13348298
ENSG00000196814	189.0	9	126326849	126507041
ENSG00000257138	0.0	7	141972631	141973773
ENSG00000105697	4.0	19	35280716	35285143
ENSG00000206527	4718.0	3	123490820	123585185
ENSG00000163705	0.0	3	10081317	10108231
ENSG00000112200	12054.0	6	57086844	57170307
ENSG00000023516	7954.0	13	42272153	42323267
ENSG00000146006	225.0	5	138868923	138875368
ENSG00000124098	4497.0	20	56358915	56368663
ENSG00000153820	0.0	2	227979950	228181645
ENSG00000111247	723.0	12	4538798	4560048
ENSG00000175538	7.0	11	74454841	74467729
ENSG00000007062	0.0	4	15963076	16084378
ENSG00000139880	309.0	14	23047062	23057538
ENSG00000170743	0.0	11	7238778	7469042
ENSG00000137558	0.0	8	74824537	74855029
ENSG00000173890	11.0	3	170037929	170085403
ENSG00000142546	3048.0	19	49555711	49590262
ENSG00000260027	116.0	17	48607227	48633572
ENSG00000173894	290.0	17	79778132	79787983
ENSG00000248746	5.0	11	66546395	66563329
ENSG00000156110	2606.0	10	74151185	74709303
ENSG00000165175	1357.0	X	38801432	38806537
ENSG00000130203	2.0	19	44905754	44909393
ENSG00000165171	35.0	7	73834590	73842535
ENSG00000143612	8009.0	1	154206706	154220637
ENSG00000189233	0.0	8	28021964	28083871
ENSG00000154305	6262.0	1	222618086	222668012
ENSG00000175455	7032.0	3	123897305	123961408
ENSG00000148481	1699.0	10	15778170	15860520
ENSG00000165553	0.0	14	77265483	77271312
ENSG00000158882	686.0	1	161225939	161230744
ENSG00000101052	2328.0	20	43590931	43647296
ENSG00000154655	1.0	18	5954706	6415237
ENSG00000011275	3503.0	7	5620047	5781739
ENSG00000174325	0.0	2	188734155	188790104
ENSG00000158887	15.0	1	161304735	161309972
ENSG00000277288	3.0	10	44292569	44294649
ENSG00000175329	0.0	22	35066136	35087387
ENSG00000100906	4030.0	14	35401511	35404749
ENSG00000100902	9072.27	14	35278633	35317493
ENSG00000150551	3919.0	2	132644853	132671579
ENSG00000277932	0.0	11	5893208	5902730
ENSG00000197093	73.0	7	100159244	100168750
ENSG00000159063	1706.0	11	78100936	78139660
ENSG00000062650	9173.0	10	86435256	86521815
ENSG00000100908	283.0	14	24138959	24141588
ENSG00000175325	0.0	5	177992235	177996242
ENSG00000104267	0.0	8	85463852	85481493
ENSG00000139083	1366.0	12	11649854	11895402
ENSG00000141101	1625.0	16	69741867	69754940
ENSG00000061337	243.0	8	20246165	20303963
ENSG00000173511	101.0	11	64234538	64238793
ENSG00000156925	0.0	X	137566142	137577691
ENSG00000157833	45.0	2	26173091	26189663
ENSG00000135968	2898.72	2	108448561	108509415
ENSG00000145919	2900.0	5	173607514	173616660
ENSG00000185222	2091.0	X	103356452	103358451
ENSG00000196260	0.0	6	30931353	30955636
ENSG00000185220	447.0	1	248906196	248919946
ENSG00000099889	545.0	22	19969896	20016808
ENSG00000145911	13.0	5	178113443	178126087
ENSG00000145912	2683.0	5	178149460	178153967
ENSG00000178171	0.0	2	130755435	130768134
ENSG00000129116	9285.0	4	168497066	168928457
ENSG00000085788	3048.0	8	38225218	38275558
ENSG00000125462	0.0	1	156404250	156430701
ENSG00000198721	4476.0	6	4115689	4135597
ENSG00000170667	289.03	7	102482445	102517781
ENSG00000196476	42.0	20	270863	290778
ENSG00000114735	974.0	3	50569152	50596168
ENSG00000110931	1555.0	12	121237691	121298308
ENSG00000142549	1.0	19	51311848	51330354
ENSG00000110934	0.0	12	51281038	51324668
ENSG00000198042	3859.0	8	33484750	33501260
ENSG00000170848	0.0	19	42902079	42919563
ENSG00000164334	0.0	5	119629559	119635822
ENSG00000124731	0.0	6	41267926	41286719
ENSG00000197893	0.0	10	113588716	113664127
ENSG00000124733	2370.0	6	43012094	43013968
ENSG00000197891	0.0	11	64590641	64602353
ENSG00000171135	1797.0	3	9890554	9894349
ENSG00000100418	1622.0	22	41598028	41621096
ENSG00000182896	0.0	17	7355123	7357219
ENSG00000120471	0.0	11	128934731	128943399
ENSG00000161277	80.0	19	36034985	36054762
ENSG00000182899	5908.0	3	197949987	197956610
ENSG00000204424	0.0	6	31706885	31710595
ENSG00000234068	0.0	X	55089008	55092842
ENSG00000087250	0.0	16	56589074	56591088
ENSG00000161270	0.0	19	35825964	35869287
ENSG00000100416	938.0	22	46330875	46357340
ENSG00000117054	1151.0	1	75724347	75787575
ENSG00000221886	565.0	5	160393148	160400097
ENSG00000198046	477.0	19	56439325	56478065
ENSG00000164338	2612.0	5	73565443	73583377
ENSG00000086289	2.0	7	37683843	37951941
ENSG00000187537	0.0	14	19402486	19434341
ENSG00000085871	134.0	4	139665768	139740745
ENSG00000169327	0.0	14	21148370	21159060
ENSG00000144161	96.0	2	112211525	112255136
ENSG00000155367	73.24	1	112709994	112715477
ENSG00000165246	0.0	Y	14522638	14845650
ENSG00000120256	5073.0	6	149818798	149864026
ENSG00000221882	0.0	17	3276942	3386317
ENSG00000273542	0.18	6	27831216	27831527
ENSG00000183943	1120.0	X	3604370	3713608
ENSG00000273540	0.0	15	86079973	87029052
ENSG00000248167	3.04	6	30328907	30346854
ENSG00000072858	0.0	3	113532296	113629578
ENSG00000185404	622.83	2	230327184	230403732
ENSG00000007908	0.0	1	169722641	169764705
ENSG00000124766	1196.0	6	21592768	21598619
ENSG00000081177	1347.0	14	69191511	69244020
ENSG00000160352	1245.0	19	21082159	21125270
ENSG00000198918	2165.85	X	119786504	119791643
ENSG00000267318	0.0	17	59940908	59973101
ENSG00000182752	4191.0	9	116153804	116402322
ENSG00000182362	139.0	21	46286337	46297751
ENSG00000075673	0.0	13	24680411	24712493
ENSG00000198722	2383.0	9	35161992	35405338
ENSG00000166523	0.0	12	8533305	8540963
ENSG00000170345	3150.0	14	75278774	75282230
ENSG00000263956	391.82	1	148102046	148152322
ENSG00000197785	1846.87	1	1512151	1534687
ENSG00000188921	720.0	9	20999515	21031636
ENSG00000176679	0.0	Y	3579041	3580041
ENSG00000176678	2689.0	16	86576368	86582160
ENSG00000169181	0.0	16	27787535	28063509
ENSG00000169180	8839.0	16	28097979	28211920
ENSG00000137965	85.0	1	78649796	78664078
ENSG00000125843	813.0	20	3820524	3828837
ENSG00000169184	58.0	22	27748277	27801498
ENSG00000169189	2956.0	16	27224991	27268794
ENSG00000169188	322.0	X	55000357	55009057
ENSG00000213366	182.97	1	109668022	109709551
ENSG00000156222	0.0	15	84884654	84945796
ENSG00000134153	1637.0	15	34084017	34101948
ENSG00000159189	0.0	1	22643630	22648110
ENSG00000134815	734.0	19	47349281	47382704
ENSG00000196363	1775.0	9	134135365	134159968
ENSG00000134765	0.0	18	31129236	31162856
ENSG00000121454	28.0	1	180230286	180278982
ENSG00000134762	12.0	18	30990008	31042815
ENSG00000008952	7224.0	3	169966635	169998373
ENSG00000134812	0.0	11	59829268	59845501
ENSG00000128242	0.0	22	30554635	30574587
ENSG00000144395	178.0	2	196639554	196763490
ENSG00000198019	0.0	1	121087345	121096310
ENSG00000198018	2185.0	10	99659506	99706240
ENSG00000131737	191.0	17	41377650	41382403
ENSG00000103769	9429.0	15	65726054	65891991
ENSG00000131732	1611.0	5	81301590	81313297
ENSG00000131730	3.0	5	81233285	81266397
ENSG00000131080	2401.0	X	66595637	66639298
ENSG00000163751	7.0	3	148865256	148897196
ENSG00000165046	121.0	8	38386207	38409527
ENSG00000132541	658.0	8	98102344	98117241
ENSG00000150977	455.0	12	123410683	123436717
ENSG00000282246	6.25	10	13610047	13655929
ENSG00000176410	125.0	7	73680969	73683453
ENSG00000118557	2.0	16	72112157	72176878
ENSG00000134954	5201.0	11	128458761	128587558
ENSG00000273136	1774.12	1	120723923	120841481
ENSG00000198265	9105.0	17	67070438	67245989
ENSG00000204479	0.0	1	13389632	13392629
ENSG00000204478	0.0	1	13410450	13421328
ENSG00000137270	0.0	6	53126964	53148829
ENSG00000160179	6.0	21	42199689	42297244
ENSG00000110200	1838.0	11	72106378	72112780
ENSG00000181894	1549.0	19	58126252	58155110
ENSG00000184321	0.0	11	5402597	5403547
ENSG00000132429	770.0	6	105158280	105179995
ENSG00000204475	0.0	6	31588895	31592985
ENSG00000163002	924.0	2	183117513	183161680
ENSG00000143702	29289.65	1	243124428	243255348
ENSG00000189325	0.0	6	36315757	36336885
ENSG00000163001	1215.0	2	55519604	55545879
ENSG00000167723	22.29	17	3510502	3557995
ENSG00000167721	6821.0	17	2322503	2337507
ENSG00000167720	949.0	17	2303383	2325260
ENSG00000182885	0.0	16	57668187	57689378
ENSG00000229292	1.0	19	55769141	55773179
ENSG00000134109	3269.0	3	5187646	5219957
ENSG00000134108	5570.0	3	5122220	5180912
ENSG00000167112	2096.0	9	128305161	128322742
ENSG00000078674	17593.0	8	17922840	18029944
ENSG00000186666	223.0	12	49836039	49843129
ENSG00000166896	203.0	12	57941541	57957269
ENSG00000166897	197.0	22	37367960	37427470
ENSG00000162753	0.0	1	173500464	173603094
ENSG00000123179	1505.0	13	49660723	49691475
ENSG00000162755	2.0	1	161098361	161100346
ENSG00000188321	465.79	19	9323772	9351162
ENSG00000188322	1.0	16	28292519	28323849
ENSG00000185811	0.0	7	50304124	50405101
ENSG00000147669	2114.0	8	100150584	100154002
ENSG00000185813	1781.0	17	81900965	81911464
ENSG00000131558	8368.0	7	133253073	134066589
ENSG00000171431	0.0	17	40875941	40885227
ENSG00000180389	1.0	13	27945206	27945590
ENSG00000198049	0.0	1	206109692	206117699
ENSG00000146399	0.0	6	132644984	132646003
ENSG00000122512	1385.89	7	5973239	6009125
ENSG00000078401	502.0	6	12290363	12297194
ENSG00000078403	2715.0	10	21524675	21743630
ENSG00000171433	0.0	X	48761750	48773648
ENSG00000196636	271.0	7	97116590	97181763
ENSG00000184492	0.0	2	113498665	113501155
ENSG00000179055	0.0	9	104694379	104695485
ENSG00000184497	12.0	13	113759240	113816995
ENSG00000153779	0.0	X	89921882	89922883
ENSG00000168589	0.0	16	80540734	80550760
ENSG00000069424	77.0	1	5991466	6101193
ENSG00000153774	825.0	16	75293698	75433485
ENSG00000168582	0.0	2	208160740	208163576
ENSG00000142669	1401.0	1	26279176	26281522
ENSG00000124557	1.0	6	26501221	26510422
ENSG00000236398	0.0	7	143183419	143184435
ENSG00000204682	44.0	10	21492658	21497262
ENSG00000105509	0.0	19	51713112	51723994
ENSG00000168273	67.0	3	52534013	52579237
ENSG00000163914	0.0	3	129528640	129535169
ENSG00000168275	253.0	1	234373456	234384049
ENSG00000184787	3986.0	21	44768580	44802019
ENSG00000163918	949.0	3	186789880	186807058
ENSG00000043514	1412.0	1	39841022	39883511
ENSG00000105501	0.0	19	51611927	51645545
ENSG00000254402	38.0	8	144522377	144527032
ENSG00000262246	225.42	16	4354542	4425705
ENSG00000182255	0.0	11	30009741	30017023
ENSG00000095564	9708.0	10	91923769	92030325
ENSG00000118804	242.0	4	76306026	76311599
ENSG00000074181	1300.0	19	15159038	15200981
ENSG00000204681	323.0	6	29555629	29633976
ENSG00000265817	148.05	8	94372170	94436952
ENSG00000244187	560.0	9	136791355	136793257
ENSG00000110975	0.0	12	33374238	33439819
ENSG00000265818	24.75	6	8015726	8102530
ENSG00000205916	0.0	Y	24833843	24907040
ENSG00000239389	0.14	5	140882208	141012344
ENSG00000172175	4206.0	18	58671386	58754477
ENSG00000132286	1784.66	11	6481447	6484679
ENSG00000215595	0.0	20	1203454	1208274
ENSG00000149084	4311.0	11	43680558	43856617
ENSG00000113558	7631.99	5	134148935	134177038
ENSG00000259060	0.0	14	20582892	20609795
ENSG00000142661	0.0	1	24056035	24112175
ENSG00000149089	790.0	11	34853094	34916499
ENSG00000115183	2584.0	2	158968671	159232659
ENSG00000145283	0.0	4	86823468	86849263
ENSG00000145284	1576.0	4	82629539	82798857
ENSG00000141448	382.0	18	22169443	22202528
ENSG00000145287	2.0	4	83090048	83137075
ENSG00000177238	2.0	16	31214021	31231537
ENSG00000177239	1987.0	9	137086927	137109187
ENSG00000173209	574.0	2	61177418	61191203
ENSG00000071553	890.0	X	154428632	154436516
ENSG00000004660	457.0	17	3860315	3894891
ENSG00000141441	321.0	18	32124877	32470484
ENSG00000221869	796.0	8	47736909	47739086
ENSG00000187676	779.0	13	31199936	31332276
ENSG00000133773	537.0	12	82223681	82358805
ENSG00000104450	131.0	8	100157906	100259278
ENSG00000187672	10.0	3	55508308	56468363
ENSG00000057149	0.0	18	63655197	63661963
ENSG00000239382	206.02	19	36009120	36014239
ENSG00000066044	3707.0	19	7958579	8005659
ENSG00000249581	0.0	4	17515165	17527104
ENSG00000141298	2212.0	17	29625938	29930276
ENSG00000196109	0.0	19	22179091	22196951
ENSG00000187678	1113.0	5	142310427	142326455
ENSG00000173349	449.0	2	127701508	127705242
ENSG00000101417	316.0	20	33702754	33720319
ENSG00000100056	1157.0	22	19130279	19144684
ENSG00000067798	15663.0	12	77324641	78213008
ENSG00000136059	152.0	3	37988059	38007188
ENSG00000185115	1126.0	15	29264992	29269829
ENSG00000275674	0.0	15	90266317	90314499
ENSG00000136504	2807.0	17	49788555	49835030
ENSG00000146535	1231.0	7	2728112	2844324
ENSG00000052841	6020.0	11	43358932	43494933
ENSG00000136052	912.0	12	104802553	104958744
ENSG00000136051	11401.0	12	105107324	105169134
ENSG00000146530	35.0	7	12330885	12403941
ENSG00000165762	0.0	14	19875142	19883932
ENSG00000120254	4324.0	6	150865549	151101887
ENSG00000154328	976.0	8	11769639	11787346
ENSG00000101266	13535.03	20	473591	543821
ENSG00000204220	584.0	6	33289302	33298401
ENSG00000101265	712.0	20	4780023	4823645
ENSG00000167311	0.0	11	3638503	3642316
ENSG00000183303	6.0	11	7795905	7796973
ENSG00000167941	0.0	17	43753731	43758788
ENSG00000133488	0.0	22	30488913	30505711
ENSG00000183307	11.0	22	17116299	17121367
ENSG00000183305	0.0	X	152714586	152718607
ENSG00000183304	0.0	X	8790795	8801383
ENSG00000141622	4.0	18	46326809	46463140
ENSG00000272391	385.16	7	75416787	75486271
ENSG00000183309	3288.0	8	143636013	143656418
ENSG00000095383	3298.0	9	98198999	98255721
ENSG00000141627	2062.0	18	49041474	49461347
ENSG00000063761	70.0	14	77800083	77935012
ENSG00000095380	9055.0	9	98056739	98083075
ENSG00000172772	0.0	11	58266792	58268260
ENSG00000179930	0.0	1	182054570	182061712
ENSG00000179933	3477.0	14	23094765	23100462
ENSG00000127412	0.0	7	142908101	142933808
ENSG00000127415	45.0	4	986997	1004506
ENSG00000187416	0.0	7	104328656	104907232
ENSG00000172775	1911.0	16	57152466	57186116
ENSG00000127419	240.0	4	932387	958656
ENSG00000127418	4085.0	4	1009936	1026897
ENSG00000171552	2001.0	20	31664452	31723989
ENSG00000166090	0.0	14	23372809	23376403
ENSG00000166091	0.0	14	23376808	23379772
ENSG00000173421	17.0	3	49198428	49258104
ENSG00000186231	0.0	6	96924620	97140754
ENSG00000080839	1437.0	20	36996349	37095995
ENSG00000173137	200.0	8	144373101	144393242
ENSG00000165548	2.0	14	77116568	77259495
ENSG00000165819	3282.0	14	21498133	21511375
ENSG00000233041	0.0	15	40351033	40356434
ENSG00000165816	0.0	10	114239330	114291513
ENSG00000165813	2268.0	10	114120862	114174220
ENSG00000177398	0.0	21	42062959	42143453
ENSG00000165810	0.0	5	181040225	181061523
ENSG00000101198	0.0	20	63240784	63272694
ENSG00000101199	4286.0	20	63272785	63289793
ENSG00000125818	2384.0	20	1113263	1189415
ENSG00000182631	0.0	5	33936386	33938237
ENSG00000125813	0.0	20	21705659	21718486
ENSG00000125812	2884.0	20	23362182	23373063
